ID,Station Name,Short Name,Total Docks,Docks in Service,Status,Latitude,Longitude,Location
a3aa4f80-a135-11e9-9cda-0a87ae2ba916,Southport Ave & Clybourn Ave,TA1309000030,15,15,In Service,41.9215759,-87.6664335,POINT (-87.6664335 41.9215759)
1867616044298100822,Springfield Ave & North Ave,23191,15,15,In Service,41.910158,-87.723831,POINT (-87.723831 41.910158)
1571105059410550802,Plainfield & Irving Park,,9,9,In Service,41.952037,-87.833283,POINT (-87.833283 41.952037)
a3b00055-a135-11e9-9cda-0a87ae2ba916,Kosciuszko Park,15643,15,15,In Service,41.9305853714,-87.7237773635,POINT (-87.7237773635 41.93058537138)
a3a762a1-a135-11e9-9cda-0a87ae2ba916,Stave St & Armitage Ave,13266,11,11,In Service,41.917741,-87.691392,POINT (-87.691392 41.917741)
a3adc3f6-a135-11e9-9cda-0a87ae2ba916,Fairfield Ave & Roosevelt Rd,KA1504000102,11,11,In Service,41.866624,-87.694521,POINT (-87.694521 41.866624)
1966261229814532840,Burley Ave & 85th St,24393,15,15,In Service,41.74117,-87.54518,POINT (-87.54518 41.74117)
a3aaf7bc-a135-11e9-9cda-0a87ae2ba916,Emerald Ave & 31st St,TA1309000055,11,11,In Service,41.838198,-87.645143,POINT (-87.645143 41.838198)
a3ae78ab-a135-11e9-9cda-0a87ae2ba916,Warren Park East,RP-002,11,11,In Service,42.0045496219,-87.6806661451,POINT (-87.6806661451 42.00454962194)
a3adb48a-a135-11e9-9cda-0a87ae2ba916,Kedzie Ave & Harrison St,KA1504000082,11,11,In Service,41.8735996746,-87.7048707493,POINT (-87.7048707493 41.87359967462)
a3b10f66-a135-11e9-9cda-0a87ae2ba916,Cicero Ave & Lake St,16903,11,11,In Service,41.886841,-87.745261,POINT (-87.745261 41.886841)
a3b128de-a135-11e9-9cda-0a87ae2ba916,Karlov Ave & Madison St,534,11,11,In Service,41.88085,-87.727907,POINT (-87.727907 41.88085)
9e1fbaaa-e872-4505-ada6-5080e62bef77,Lincoln Park Conservatory,LP-,31,31,In Service,41.9239313114,-87.6358245313,POINT (-87.635824531317 41.923931311366)
a3afaef3-a135-11e9-9cda-0a87ae2ba916,Avondale Ave & Irving Park Rd,15624,19,19,In Service,41.953393,-87.732002,POINT (-87.732002 41.953393)
8759a858-d7eb-4382-b38f-2223c3f9e25d,Big Marsh Park,20232,15,15,In Service,41.6858770556,-87.5738239288,POINT (-87.573823928833 41.685877055623)
a3a497b6-a135-11e9-9cda-0a87ae2ba916,Dayton St & North Ave,13058,19,19,In Service,41.9105780349,-87.6494219288,POINT (-87.6494219288 41.9105780349)
a3a4fec3-a135-11e9-9cda-0a87ae2ba916,Racine Ave & Fullerton Ave,TA1306000026,19,19,In Service,41.925566,-87.658416,POINT (-87.658416 41.925566)
a3a9a778-a135-11e9-9cda-0a87ae2ba916,Ashland Ave & 13th St,13354,15,15,In Service,41.865234,-87.666507,POINT (-87.666507 41.865234)
a3b0dc1f-a135-11e9-9cda-0a87ae2ba916,Conservatory Dr & Lake St,518,11,11,In Service,41.885502,-87.716866,POINT (-87.716866 41.885502)
a3af8123-a135-11e9-9cda-0a87ae2ba916,Christiana Ave & Lawrence Ave,15615,15,15,In Service,41.9683544936,-87.7118306675,POINT (-87.7118306675 41.96835449363)
a3a41af5-a135-11e9-9cda-0a87ae2ba916,Franklin St & Jackson Blvd,TA1305000025,39,39,In Service,41.8777079559,-87.6353211408,POINT (-87.6353211408 41.8777079559)
1594046448232780548,California Ave & 29th St,,9,9,In Service,41.840222,-87.694129,POINT (-87.694129 41.840222)
a3b13e66-a135-11e9-9cda-0a87ae2ba916,Cicero Ave & Flournoy St,16912,11,11,In Service,41.872131,-87.746619,POINT (-87.746619 41.872131)
a3a640d1-a135-11e9-9cda-0a87ae2ba916,Fort Dearborn Dr & 31st St,TA1307000048,27,27,In Service,41.838556,-87.608218,POINT (-87.608218 41.838556)
1436495105198659246,N Carpenter St & W Lake St,,6,6,In Service,41.885586,-87.6531893,POINT (-87.6531893 41.885586)
1863873159929715228,Damen Ave & 81st St,23120,15,15,In Service,41.746534,-87.673055,POINT (-87.673055 41.746534)
1936560098166245516,Richmond St & 59th St,21388,15,15,In Service,41.78649,-87.69733,POINT (-87.69733 41.78649)
1967727360320698512,Western Ave & Lake St,24211,15,15,In Service,41.88481,-87.68668,POINT (-87.68668 41.88481)
a3aa640c-a135-11e9-9cda-0a87ae2ba916,Leavitt St & Lawrence Ave,TA1309000015,19,19,In Service,41.968885,-87.684001,POINT (-87.684001 41.968885)
a3a5de24-a135-11e9-9cda-0a87ae2ba916,Lincoln Ave & Melrose St,TA1309000042,15,15,In Service,41.9406,-87.669435,POINT (-87.669435 41.9406)
1594046409578074834,Francisco Ave & Bloomingdale Ave,,9,9,In Service,41.913959,-87.699368,POINT (-87.699368 41.913959)
a3a434ce-a135-11e9-9cda-0a87ae2ba916,Federal St & Polk St,SL-008,19,19,In Service,41.8720776329,-87.6295437729,POINT (-87.6295437729 41.87207763285)
a3a99346-a135-11e9-9cda-0a87ae2ba916,Cottage Grove Ave & 43rd St,TA1308000023,11,11,In Service,41.816499,-87.606582,POINT (-87.606582 41.816499)
a3aff616-a135-11e9-9cda-0a87ae2ba916,Kimball Ave & Belmont Ave,KA150400009X,15,15,In Service,41.9393939534,-87.7120676637,POINT (-87.71206766367 41.939393953443)
a3a6f2a2-a135-11e9-9cda-0a87ae2ba916,Damen Ave & Clybourn Ave,13271,15,15,In Service,41.931931,-87.677856,POINT (-87.677856 41.931931)
a3a743ff-a135-11e9-9cda-0a87ae2ba916,MLK Jr Dr & Pershing Rd,13420,15,15,In Service,41.8246,-87.61678,POINT (-87.61678 41.8246)
8a677aec-442b-47b8-aff7-50852e1d26c0,Kedzie Ave & 110th St,20204,11,11,In Service,41.6923947459,-87.7009606361,POINT (-87.700960636139 41.692394745876)
a3a715ce-a135-11e9-9cda-0a87ae2ba916,Clinton St & 18th St,TA1307000044,15,15,In Service,41.85795,-87.640826,POINT (-87.640826 41.85795)
a3a98429-a135-11e9-9cda-0a87ae2ba916,Lake Park Ave & 47th St,TA1308000035,15,15,In Service,41.809443,-87.591875,POINT (-87.591875 41.809443)
1968523359874576876,Wrigley Events Parking Area,,50,50,Not Installed,41.9472,-87.65395,POINT (-87.65395 41.9472)
1582242323927553626,Western Ave & 62nd St,,1,1,In Service,41.780985,-87.6834204,POINT (-87.6834204 41.780985)
a3b2cd97-a135-11e9-9cda-0a87ae2ba916,Knox Ave & Montrose Ave,592,11,11,In Service,41.960631,-87.745359,POINT (-87.745359 41.960631)
1594046362333434512,Damen Ave & 33rd St,,9,9,In Service,41.834108,-87.67559,POINT (-87.67559 41.834108)
a3a7f5ea-a135-11e9-9cda-0a87ae2ba916,California Ave & Division St,13256,19,19,In Service,41.903029,-87.697474,POINT (-87.697474 41.903029)
a3a4ea00-a135-11e9-9cda-0a87ae2ba916,Daley Center Plaza,TA1306000010,39,39,In Service,41.884241,-87.629634,POINT (-87.629634 41.884241)
1436495115557663136,N Southport Ave & W Newport Ave,,8,8,In Service,41.944019,-87.663975,POINT (-87.663975 41.944019)
a3a9df3a-a135-11e9-9cda-0a87ae2ba916,Franklin St & Adams St (Temp),TA1309000008,15,15,In Service,41.8794340914,-87.6355040073,POINT (-87.635504007339 41.8794340914)
a3a95142-a135-11e9-9cda-0a87ae2ba916,Lincoln Ave & Waveland Ave,13253,15,15,In Service,41.948797,-87.675278,POINT (-87.675278 41.948797)
1594046379513303720,Western Ave & Lake St,,6,6,In Service,41.884606,-87.685853,POINT (-87.685853 41.884606)
a3ac1607-a135-11e9-9cda-0a87ae2ba916,Ada St & Washington Blvd,13353,15,15,In Service,41.88283,-87.661206,POINT (-87.661206 41.88283)
2008158642964226604,Portage Park,24363,16,16,In Service,41.95607,-87.76472,POINT (-87.76472 41.95607)
a3a48d5c-a135-11e9-9cda-0a87ae2ba916,Elston Ave & Cortland St,TA1305000039,23,23,In Service,41.9164334291,-87.6667463779,POINT (-87.666746377945 41.916433429127)
a3ad523f-a135-11e9-9cda-0a87ae2ba916,Canal St & Taylor St,15550,15,15,In Service,41.870257,-87.639474,POINT (-87.639474 41.870257)
1938034236347042306,Kostner Ave & 63rd St,21406,15,15,In Service,41.77875,-87.73246,POINT (-87.73246 41.77875)
a3b29a90-a135-11e9-9cda-0a87ae2ba916,Phillips Ave & 83rd St,582,11,11,In Service,41.744531,-87.56506,POINT (-87.56506 41.744531)
a3aa1b5b-a135-11e9-9cda-0a87ae2ba916,Paulina St & Montrose Ave,TA1309000021,15,15,In Service,41.961507,-87.671387,POINT (-87.671387 41.961507)
a3ad9ad9-a135-11e9-9cda-0a87ae2ba916,Dorchester Ave & 63rd St,KA1503000046,11,11,In Service,41.7804056457,-87.5914159893,POINT (-87.5914159893 41.7804056457)
a3b1ca28-a135-11e9-9cda-0a87ae2ba916,Central Ave & Madison St,16916,11,11,In Service,41.880121,-87.763238,POINT (-87.763238 41.880121)
a3aaf2ac-a135-11e9-9cda-0a87ae2ba916,Calumet Ave & 18th St,13102,15,15,In Service,41.8576175529,-87.6194107533,POINT (-87.61941075325 41.857617552938)
a3b26084-a135-11e9-9cda-0a87ae2ba916,Vernon Ave & 75th St,571,11,11,In Service,41.758361,-87.614138,POINT (-87.614138 41.758361)
2049399156721566146,Halsted St & 119th St,25437,12,12,In Service,41.67764,-87.64174,POINT (-87.64174 41.67764)
a3afd7ab-a135-11e9-9cda-0a87ae2ba916,Talman Ave & Addison St,15632,15,15,In Service,41.9466358306,-87.694614758,POINT (-87.694614758 41.9466358306)
cec28069-2a36-48e1-bcec-2364b44834c4,Stewart Ave & 83rd St,20120,15,15,In Service,41.743717,-87.634088,POINT (-87.634088 41.743717)
a3a41004-a135-11e9-9cda-0a87ae2ba916,Cannon Dr & Fullerton Ave,13124,15,15,In Service,41.9267559875,-87.6344287848,POINT (-87.6344287848 41.9267559875)
a3aad940-a135-11e9-9cda-0a87ae2ba916,Ashland Ave & Blackhawk St,13224,15,15,In Service,41.907066,-87.667252,POINT (-87.667252 41.907066)
a3aa6e51-a135-11e9-9cda-0a87ae2ba916,Lakeview Ave & Fullerton Pkwy,TA1309000019,19,19,In Service,41.925858,-87.638973,POINT (-87.638973 41.925858)
a3b2fbb6-a135-11e9-9cda-0a87ae2ba916,Central St Metra,E006,15,15,In Service,42.063598,-87.69873,POINT (-87.69873 42.063598)
1561012870126088746,Keeler Ave & Roosevelt Rd,,9,9,In Service,41.866402,-87.7300171,POINT (-87.7300171 41.866402)
1594046426757944042,Western Ave & Berteau Ave,,6,6,In Service,41.95774,-87.688273,POINT (-87.688273 41.95774)
a3a51e6e-a135-11e9-9cda-0a87ae2ba916,Sheffield Ave & Willow St,TA1306000032,15,15,In Service,41.913688,-87.652855,POINT (-87.652855 41.913688)
a3a42fa7-a135-11e9-9cda-0a87ae2ba916,LaSalle St & Adams St,KA1503000034,15,15,In Service,41.8793443735,-87.6319852213,POINT (-87.6319852213 41.87934437346)
a3b4590f-a135-11e9-9cda-0a87ae2ba916,Stewart Ave & 63rd St,649,11,11,In Service,41.779835,-87.634774,POINT (-87.634774 41.779835)
a3b2d2b7-a135-11e9-9cda-0a87ae2ba916,Halsted St & 59th St,593,11,11,In Service,41.787539,-87.644874,POINT (-87.644874 41.787539)
1943243414585123730,Campbell Ave & 51st St,21383,15,15,In Service,41.80094,-87.68676,POINT (-87.68676 41.80094)
1929119555906179916,Marmora Ave & Irving Park Rd,23162,15,15,In Service,41.9531072,-87.7747326,POINT (-87.7747326 41.9531072)
a3a99d47-a135-11e9-9cda-0a87ae2ba916,Michigan Ave & 18th St,13150,23,23,In Service,41.857926,-87.624336,POINT (-87.624336 41.857926)
1594046456830870690,Troy St & Grace St,,9,9,In Service,41.950244,-87.706489,POINT (-87.706489 41.950244)
1968524019802182408,Weekend Night Parking Area C,,50,50,Not Installed,41.94479,-87.64948,POINT (-87.64948 41.94479)
1968524076032467544,Weekend Night Parking Area D,,50,50,Not Installed,41.94294,-87.64943,POINT (-87.64943 41.94294)
a3af3bac-a135-11e9-9cda-0a87ae2ba916,Broadway & Ridge Ave,15578,15,15,In Service,41.9840446107,-87.6602738295,POINT (-87.6602738295 41.9840446107)
1448642162257565290,S Aberdeen St & W 106th St,,3,3,In Service,41.701217,-87.649345,POINT (-87.649345 41.701217)
1594046431052911340,Campbell Ave & Irving Park Rd,,9,9,In Service,41.953634,-87.690782,POINT (-87.690782 41.953634)
1968523977248219732,Weekend Night Parking Area B,,50,50,Not Installed,41.94491,-87.65477,POINT (-87.65477 41.94491)
1929516918167933834,California Ave & Touhy Ave,24151,11,11,In Service,42.0120368,-87.7004371,POINT (-87.7004371 42.0120368)
a3b2e20c-a135-11e9-9cda-0a87ae2ba916,Benson Ave & Church St,596,15,15,In Service,42.048214,-87.683485,POINT (-87.683485 42.048214)
a3a4ef26-a135-11e9-9cda-0a87ae2ba916,Milwaukee Ave & Grand Ave,13033,19,19,In Service,41.891578,-87.648384,POINT (-87.648384 41.891578)
1934290608103817582,Western Ave & 81st St,24130,15,15,In Service,41.746426,-87.683123,POINT (-87.683123 41.746426)
759171ce-f355-4740-948d-e14bb8f7dc0e,Avenue O & 134th St,20214,15,15,In Service,41.6519026853,-87.5395553938,POINT (-87.539555393765 41.651902685321)
a3a9309d-a135-11e9-9cda-0a87ae2ba916,Clarendon Ave & Leland Ave,TA1307000119,15,15,In Service,41.967968,-87.650001,POINT (-87.650001 41.967968)
4843d153-c725-4230-a4c7-402da6a62143,Lincoln Ave & Roscoe St*,chargingstx5,16,16,In Service,41.943350247,-87.6706677675,POINT (-87.670667767525 41.943350247017)
a3a52df5-a135-11e9-9cda-0a87ae2ba916,Desplaines St & Randolph St,15535,23,23,In Service,41.883703,-87.644238,POINT (-87.644238 41.883703)
1936560950769470316,Central Park Ave & Douglas Blvd,21329,15,15,In Service,41.86235,-87.71587,POINT (-87.71587 41.86235)
1863878044896486356,Kilpatrick Ave & Grand Ave,21374,15,15,In Service,41.912732,-87.743636,POINT (-87.743636 41.912732)
1448642183732401786,Woodlawn & 103rd,,10,10,In Service,41.707338,-87.59399,POINT (-87.59399 41.707338)
a3b1efd6-a135-11e9-9cda-0a87ae2ba916,Marshfield Ave & 44th St,549,11,11,In Service,41.813996,-87.666589,POINT (-87.666589 41.813996)
a3a614ad-a135-11e9-9cda-0a87ae2ba916,McClurg Ct & Erie St,KA1503000041,31,31,In Service,41.894503,-87.617854,POINT (-87.617854 41.894503)
1928795714838393816,Kildare Ave & Chicago Ave,21371,15,15,In Service,41.8954357,-87.7334818,POINT (-87.7334818 41.8954357)
c4040b17-88bd-40ab-9aae-2655d6771580,Greenwood Ave & 91st St,20235,15,15,In Service,41.7282642682,-87.5972986221,POINT (-87.597298622131 41.728264268163)
a3b2c87c-a135-11e9-9cda-0a87ae2ba916,Kilbourn Ave & Milwaukee Ave,16994,15,15,In Service,41.9470708942,-87.740008235,POINT (-87.740008234978 41.947070894185)
1936582560225114270,Grace St & Cicero Ave,21322,15,15,In Service,41.94973,-87.74695,POINT (-87.74695 41.94973)
1594041777104953202,Komensky Ave & 55th St,,9,9,In Service,41.793279,-87.724189,POINT (-87.724189 41.793279)
a3a3b731-a135-11e9-9cda-0a87ae2ba916,Honore St & Division St,TA1305000034,23,23,In Service,41.903119,-87.673935,POINT (-87.673935 41.903119)
1500206163166594382,Ping Tom Park (East),,9,9,In Service,41.8579886,-87.6319447,POINT (-87.6319447 41.8579886)
a3b300d3-a135-11e9-9cda-0a87ae2ba916,Central St & Girard Ave,E007,15,15,In Service,42.064313,-87.686152,POINT (-87.686152 42.064313)
a3a6002c-a135-11e9-9cda-0a87ae2ba916,Morgan Ave & 14th Pl,TA1306000002,15,15,In Service,41.862378,-87.651062,POINT (-87.651062 41.862378)
a3a40088-a135-11e9-9cda-0a87ae2ba916,Franklin St & Chicago Ave,13017,24,24,In Service,41.89679,-87.63564,POINT (-87.63564 41.89679)
1563698718386161684,Mason Ave & Belmont Ave,,9,9,In Service,41.9383682,-87.7725029,POINT (-87.7725029 41.9383682)
a3a64639-a135-11e9-9cda-0a87ae2ba916,Lincoln Ave & Diversey Pkwy,TA1307000064,15,15,In Service,41.932225,-87.658617,POINT (-87.658617 41.932225)
a3b23cb8-a135-11e9-9cda-0a87ae2ba916,Racine Ave & 65th St,564,11,11,In Service,41.775393,-87.654308,POINT (-87.654308 41.775393)
1594046418168009436,Elston Ave & Henderson St,,9,9,In Service,41.941499,-87.701051,POINT (-87.701051 41.941499)
a3a83ba1-a135-11e9-9cda-0a87ae2ba916,Wood St & Webster Ave,TA1307000138,19,19,In Service,41.9210567299,-87.6727974415,POINT (-87.672797441483 41.921056729928)
a3a93622-a135-11e9-9cda-0a87ae2ba916,Greenwood Ave & 47th St,TA1308000002,15,15,In Service,41.809835,-87.599383,POINT (-87.599383 41.809835)
1563698688321392630,Long Ave & Belden Ave,,9,9,In Service,41.9227049,-87.760954,POINT (-87.760954 41.9227049)
a3a80009-a135-11e9-9cda-0a87ae2ba916,Wells St & 19th St,SL-006,11,11,In Service,41.856802,-87.633879,POINT (-87.633879 41.856802)
1984107787514337392,Princeton Ave & 95th St,24360,16,16,In Service,41.72175,-87.63075,POINT (-87.63075 41.72175)
a3ac2b9c-a135-11e9-9cda-0a87ae2ba916,Ashland Ave & Chicago Ave,13247,15,15,In Service,41.8959543573,-87.6677280664,POINT (-87.667728066444 41.895954357343)
1939575808945160592,Pulaski Rd & 68th St,24145,15,15,In Service,41.76949,-87.72292,POINT (-87.72292 41.76949)
a3af8642-a135-11e9-9cda-0a87ae2ba916,Washtenaw Ave & Lawrence Ave,KA1504000080,15,15,In Service,41.9687297,-87.6962603,POINT (-87.6962603 41.9687297)
1575949528657471478,Menard Ave & North Ave,,9,9,In Service,41.9097167,-87.7702037,POINT (-87.7702037 41.9097167)
1594046456822715150,Francisco Ave & Hollywood Ave,,9,9,In Service,41.984746,-87.701593,POINT (-87.701593 41.984746)
1890604506489868740,Mango Ave & Diversey Ave,23175,15,15,In Service,41.9309625,-87.7698856,POINT (-87.7698856 41.9309625)
1521690221159885714,Hampden Ct & Diversey Ave,,4,4,In Service,41.9325593,-87.6423847,POINT (-87.6423847 41.9325593)
a3b024aa-a135-11e9-9cda-0a87ae2ba916,Spaulding Ave & Armitage Ave,15650,15,15,In Service,41.9171080348,-87.7102209628,POINT (-87.710220962763 41.917108034789)
a3b1c47b-a135-11e9-9cda-0a87ae2ba916,Central Ave & Harrison St,16915,11,11,In Service,41.872993,-87.764499,POINT (-87.764499 41.872993)
1963672098315411610,Pulaski Rd & 54th St,24281,15,15,In Service,41.79499,-87.72361,POINT (-87.72361 41.79499)
1838613156025764214,Drexel Ave & 60th St,22005,15,15,In Service,41.785861,-87.604553,POINT (-87.604553 41.785861)
a3b3634c-a135-11e9-9cda-0a87ae2ba916,Aberdeen St & Randolph St,18062,15,15,In Service,41.884114,-87.654264,POINT (-87.654264 41.884114)
1934289944388426278,Fairfield Ave & 44th St,21380,15,15,In Service,41.813617,-87.6932272,POINT (-87.6932272 41.813617)
1932836901177930130,Granville Ave & Pulaski Rd,24156,11,11,In Service,41.9924402,-87.7289072,POINT (-87.7289072 41.9924402)
a3a710c5-a135-11e9-9cda-0a87ae2ba916,Canal St & Harrison St,13326,15,15,In Service,41.874255,-87.639573,POINT (-87.639573 41.874255)
a3b2862e-a135-11e9-9cda-0a87ae2ba916,Bennett Ave & 79th St,16970,11,11,In Service,41.751785,-87.578496,POINT (-87.578496 41.751785)
a3a5b496-a135-11e9-9cda-0a87ae2ba916,California Ave & Milwaukee Ave,13084,15,15,In Service,41.922695,-87.697153,POINT (-87.697153 41.922695)
1929934715947649384,Central Park Ave & Washington Blvd,23210,15,15,In Service,41.8827476,-87.7153994,POINT (-87.7153994 41.8827476)
a3ac54af-a135-11e9-9cda-0a87ae2ba916,Larrabee St & Division St,KA1504000079,23,23,In Service,41.90348607,-87.6433534936,POINT (-87.6433534936 41.90348607004)
1575949506683597522,Major Ave & Bloomingdale Ave,,9,9,In Service,41.9125923,-87.7686995,POINT (-87.7686995 41.9125923)
a3aaa68b-a135-11e9-9cda-0a87ae2ba916,Sheridan Rd & Lawrence Ave,TA1309000041,19,19,In Service,41.969517,-87.654691,POINT (-87.654691 41.969517)
1890602768178733256,Leclaire Ave & Belmont Ave,23171,15,15,In Service,41.939041,-87.754197,POINT (-87.754197 41.939041)
a3b1f4fb-a135-11e9-9cda-0a87ae2ba916,Central Ave & Chicago Ave,16920,11,11,In Service,41.894958,-87.764902,POINT (-87.764902 41.894958)
a3b0bd42-a135-11e9-9cda-0a87ae2ba916,Albany Ave & Bloomingdale Ave,15655,15,15,In Service,41.9140267127,-87.705126462,POINT (-87.705126462 41.91402671273)
1963673207600511026,Wabash Ave & 49th St,24340,15,15,In Service,41.80581,-87.6245,POINT (-87.6245 41.80581)
1936566487749193740,Harding Ave & Chicago Ave,24207,15,15,In Service,41.895313,-87.724738,POINT (-87.724738 41.895313)
a3aa9c65-a135-11e9-9cda-0a87ae2ba916,Wabash Ave & 9th St,TA1309000010,19,19,In Service,41.870769,-87.625734,POINT (-87.625734 41.870769)
a3a37e26-a135-11e9-9cda-0a87ae2ba916,State St & Harrison St,SL-007,23,23,In Service,41.874053,-87.627716,POINT (-87.627716 41.874053)
1872723419889143870,Columbus Ave & 83rd Pl,23116,15,15,In Service,41.741346,-87.713696,POINT (-87.713696 41.741346)
a3a866a5-a135-11e9-9cda-0a87ae2ba916,Western Ave & Leland Ave,TA1307000140,19,19,In Service,41.9657412,-87.6892286,POINT (-87.6892286 41.9657412)
a3a9f256-a135-11e9-9cda-0a87ae2ba916,Wells St & Concord Ln,TA1308000050,19,19,In Service,41.912133,-87.634656,POINT (-87.634656 41.912133)
a3a593fc-a135-11e9-9cda-0a87ae2ba916,Wilton Ave & Belmont Ave,TA1307000134,27,27,In Service,41.9402319181,-87.6529437304,POINT (-87.652943730354 41.940231918109)
a3ac4548-a135-11e9-9cda-0a87ae2ba916,South Shore Dr & 67th St,KA1503000029,15,15,In Service,41.773643,-87.567514,POINT (-87.567514 41.773643)
a3b305e7-a135-11e9-9cda-0a87ae2ba916,Chicago Ave & Sheridan Rd,E008,15,15,In Service,42.050491,-87.677821,POINT (-87.677821 42.050491)
1890603435601779460,Marmora Ave & Belmont Ave,23170,15,15,In Service,41.9382897,-87.7737692,POINT (-87.7737692 41.9382897)
2013067286975627866,Loomis St & 95th St,24358,16,16,In Service,41.72148,-87.65774,POINT (-87.65774 41.72148)
a3ad13e4-a135-11e9-9cda-0a87ae2ba916,Shields Ave & 28th Pl,15443,11,11,In Service,41.842733,-87.635491,POINT (-87.635491 41.842733)
1938034793873535334,Tripp Ave & 65th St,21407,15,15,In Service,41.77491,-87.72883,POINT (-87.72883 41.77491)
2013011935067374302,Throop St & 99th St,24423,16,16,In Service,41.71414,-87.6547,POINT (-87.6547 41.71414)
a3aac4f9-a135-11e9-9cda-0a87ae2ba916,DuSable Lake Shore Dr & Diversey Pkwy,TA1309000039,23,23,In Service,41.932588,-87.636427,POINT (-87.636427 41.932588)
a3b1050d-a135-11e9-9cda-0a87ae2ba916,Western Ave & Howard St,527,15,15,In Service,42.018901,-87.690048,POINT (-87.690048 42.018901)
1594046409578074830,Milwaukee Ave & Fullerton Ave,,9,9,In Service,41.924691,-87.70055,POINT (-87.70055 41.924691)
1890605196211329420,Cicero Ave & Wrightwood Ave,23180,15,15,In Service,41.9279057,-87.7467295,POINT (-87.7467295 41.9279057)
1582242285272847904,Maplewood Ave & 59th St,,9,9,In Service,41.7863375,-87.6874351,POINT (-87.6874351 41.7863375)
a3a7be40-a135-11e9-9cda-0a87ae2ba916,Paulina St & 18th St,TA1307000159,15,15,In Service,41.857901,-87.668745,POINT (-87.668745 41.857901)
a3a6fcac-a135-11e9-9cda-0a87ae2ba916,Clark St & Grace St,TA1307000127,23,23,In Service,41.95078,-87.659172,POINT (-87.659172 41.95078)
1929538112769137066,Bernard St & Peterson Ave,24158,15,15,In Service,41.9904393,-87.715236,POINT (-87.715236 41.9904393)
f0f9f5dc-3d3f-4a32-aa3e-b87566e44de9,Prospect Sq & 91st St,20103,15,15,In Service,41.7282338,-87.6675239,POINT (-87.6675239 41.7282338)
a3b2e72c-a135-11e9-9cda-0a87ae2ba916,Chicago Ave & Washington St,E002,15,15,In Service,42.032562,-87.679101,POINT (-87.679101 42.032562)
